hero_id,hero_name,hero_class,hero_rarity,synergy_num,tier,rank_required,requirements,active_heroes_needed_including_self,base_bonus_value,base_bonus_raw,base_bonus_text,effect_stat,effect_with_value,effect_scope,effect_key,synergy_upgrade_id,required_hero_ids,source
39,Dicemaster,1,7,1,1,0,Deadeye,2,10,10.0,+10%,Attack Speed,+10% Attack Speed,personal,attSpeed_personal,3,40,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,2,1,0,Sovereign + Veteran,3,4,4.0,-4%,Skill Cooldown,-4% Skill Cooldown,global,skillCd_global,11,38|41,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,3,2,15,Ranger,2,5,5.0,+5,Skill Duration,+5 Skill Duration,personal,skillDuration_personal,10,28,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,4,2,15,Titan + Wizard,3,150,150.0,+150%,Damage,+150% Damage,personal,damage_personal,1,37|16,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,5,3,50,Praetorian,2,16,16.0,+16%,Crit Chance,+16% Crit Chance,global,critChance_global,5,36,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,6,3,50,Viking + Sorcerer,3,100,100.0,+100%,Kill Gold,+100% Kill Gold,global,killGold_global,13,1|14,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,7,4,100,Skymage,2,1,1.0,+1,Energy Income,+1 Energy Income,global,energyIncome_global,40,20,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,8,4,100,Druid + Rogue,3,500,500.0,+500%,Super Crit Damage,+500% Super Crit Damage,global,superCritDmg_global,18,13|31,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,9,5,150,Assassin,2,175,175.0,+175%,Damage,+175% Damage,global,damage_global,0,3,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,10,5,150,Templar + Sniper,3,450,450.0,+450%,Kill Gold,+450% Kill Gold,personal,killGold_personal,15,22|30,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,11,6,250,Warlord,2,5,5.0,+5%,Gold Ultra Chance,+5% Gold Ultra Chance,personal,goldUltraChance_personal,29,11,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,12,6,250,Elementalist + Scout,3,3,3.0,+3%,Ultra Crit Chance,+3% Ultra Crit Chance,global,ultraCritChance_global,20,17|24,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,13,7,500,Apprentice,2,700,700.0,+700%,Damage,+700% Damage,personal,damage_personal,1,12,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,14,7,500,Ranger + Ballista,3,25,25.0,+25%,Exp Super Amount,+25% Exp Super Amount,global,expSuperAmount_global,33,28|32,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,15,8,1000,Praetorian + Titan + Deadeye,4,60,60.0,+60%,Attack Speed,+60% Attack Speed,global,attSpeed_global,2,36|37|40,Hero MonoBehaviour synergy fields
39,Dicemaster,1,7,16,8,1000,Apprentice + Witch + Skymage,4,6500,6500.0,+6500%,Ultra Crit Damage,+6500% Ultra Crit Damage,personal,ultraCritDmg_personal,23,12|15|20,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,1,1,0,Dicemaster,2,5,5.0,-5%,Skill Cooldown,-5% Skill Cooldown,personal,skillCd_personal,12,39,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,2,1,0,Praetorian + Titan,3,50,50.0,+50%,Damage,+50% Damage,personal,damage_personal,1,36|37,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,3,2,15,Templar,2,5,5.0,+5%,Skill Power,+5% Skill Power,personal,skillPower_personal,9,22,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,4,2,15,Warlock + Veteran,3,25,25.0,+25%,Crit Chance,+25% Crit Chance,personal,critChance_personal,6,21|41,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,5,3,50,Samurai,2,80,80.0,+80%,Kill Gold,+80% Kill Gold,global,killGold_global,13,5,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,6,3,50,Titan + Sovereign,3,30,30.0,+30%,Attack Speed,+30% Attack Speed,global,attSpeed_global,2,37|38,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,7,4,100,Wizard,2,125,125.0,+125%,Damage,+125% Damage,global,damage_global,0,16,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,8,4,100,Elementalist + Warlock,3,500,500.0,+500%,Gold Super Amount,+500% Gold Super Amount,global,goldSuperAmount_global,26,17|21,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,9,5,150,Viking,2,175,175.0,+175%,Damage,+175% Damage,global,damage_global,0,1,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,10,5,150,Gladiator + Skymage,3,10,10.0,+10%,Super Crit Chance,+10% Super Crit Chance,global,superCritChance_global,16,7|20,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,11,6,250,Archer,2,5,5.0,+5%,Ultra Crit Chance,+5% Ultra Crit Chance,personal,ultraCritChance_personal,21,27,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,12,6,250,Battlemage + Forester,3,275,275.0,+275%,Kill Gold,+275% Kill Gold,global,killGold_global,13,18|26,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,13,7,500,Assassin,2,15,15.0,+15%,Skill Power,+15% Skill Power,personal,skillPower_personal,9,3,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,14,7,500,Champion + Apprentice,3,2000,2000.0,+2000%,Super Crit Damage,+2000% Super Crit Damage,personal,superCritDmg_personal,19,10|12,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,15,8,1000,Praetorian + Titan + Dicemaster,4,7,7.0,+7%,Ultra Crit Chance,+7% Ultra Crit Chance,global,ultraCritChance_global,20,36|37|39,Hero MonoBehaviour synergy fields
40,Deadeye,2,7,16,8,1000,Sorcerer + Necromancer + Forester,4,200,200.0,+200%,Attack Speed,+200% Attack Speed,personal,attSpeed_personal,3,14|23|26,Hero MonoBehaviour synergy fields
41,Veteran,2,7,1,1,0,Titan,2,2,2.0,+2,Skill Duration,+2 Skill Duration,personal,skillDuration_personal,10,37,Hero MonoBehaviour synergy fields
41,Veteran,2,7,2,1,0,Sovereign + Dicemaster,3,50,50.0,+50%,Kill Gold,+50% Kill Gold,personal,killGold_personal,15,38|39,Hero MonoBehaviour synergy fields
41,Veteran,2,7,3,2,15,Berserker,2,5,5.0,+5%,Skill Power,+5% Skill Power,personal,skillPower_personal,9,8,Hero MonoBehaviour synergy fields
41,Veteran,2,7,4,2,15,Warlock + Deadeye,3,150,150.0,+150%,Crit Damage,+150% Crit Damage,personal,critDmg_personal,8,21|40,Hero MonoBehaviour synergy fields
41,Veteran,2,7,5,3,50,Battlemage,2,80,80.0,+80%,Damage,+80% Damage,global,damage_global,0,18,Hero MonoBehaviour synergy fields
41,Veteran,2,7,6,3,50,Paladin + Praetorian,3,10,10.0,-10%,Skill Cooldown,-10% Skill Cooldown,global,skillCd_global,11,6|36,Hero MonoBehaviour synergy fields
41,Veteran,2,7,7,4,100,Necromancer,2,300,300.0,+300%,Damage,+300% Damage,personal,damage_personal,1,23,Hero MonoBehaviour synergy fields
41,Veteran,2,7,8,4,100,Warlord + Skymage,3,7,7.0,+7%,Exp Super Amount,+7% Exp Super Amount,global,expSuperAmount_global,33,11|20,Hero MonoBehaviour synergy fields
41,Veteran,2,7,9,5,150,Rogue,2,1100,1100.0,+1100%,Super Crit Damage,+1100% Super Crit Damage,personal,superCritDmg_personal,19,31,Hero MonoBehaviour synergy fields
41,Veteran,2,7,10,5,150,Ninja + Chieftain,3,7,7.0,+7%,Exp Super Chance,+7% Exp Super Chance,global,expSuperChance_global,32,2|9,Hero MonoBehaviour synergy fields
41,Veteran,2,7,11,6,250,Spelldancer,2,500,500.0,+500%,Kill Gold,+500% Kill Gold,personal,killGold_personal,15,19,Hero MonoBehaviour synergy fields
41,Veteran,2,7,12,6,250,Arbalest + Captain,3,6,6.0,+6,Energy Income,+6 Energy Income,global,energyIncome_global,40,29|34,Hero MonoBehaviour synergy fields
41,Veteran,2,7,13,7,500,Templar,2,20,20.0,+20%,Boss Exp,+20% Boss Exp,global,bossExp_global,44,22,Hero MonoBehaviour synergy fields
41,Veteran,2,7,14,7,500,Viking + Forester,3,25,25.0,+25%,Exp Super Amount,+25% Exp Super Amount,global,expSuperAmount_global,33,1|26,Hero MonoBehaviour synergy fields
41,Veteran,2,7,15,8,1000,Champion + Skymage + Sniper,4,12,12.0,+12%,Skill Power,+12% Skill Power,global,skillPower_global,41,10|20|30,Hero MonoBehaviour synergy fields
41,Veteran,2,7,16,8,1000,Viking + Archer + Ballista,4,125,125.0,+125%,Exp Ultra Amount,+125% Exp Ultra Amount,global,expUltraAmount_global,35,1|27|32,Hero MonoBehaviour synergy fields
